gene_id	ZF-B-1_1-Run1.sam	ZF-B-1_1-Run2.sam	ZF-B-2_2-Run1.sam	ZF-B-2_2-Run2.sam	ZF-B-3_3-Run1.sam	ZF-B-3_3-Run2.sam	ZF-I-1_1-Run1.sam	ZF-I-1_1-Run2.sam	ZF-I-2_2-Run1.sam	ZF-I-2_2-Run2.sam	ZF-I-3_3-Run1.sam	ZF-I-3_3-Run2.sam
ENSDARG00000085416	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085423	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085424	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085425	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085427	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085431	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085437	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085449	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085455	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085469	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085478	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085485	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085487	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085497	0	0	0	0	0	1	0	0	0	1	0	1
ENSDARG00000085506	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085507	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085514	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085516	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085518	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085521	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085526	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085530	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085536	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085551	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085557	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085561	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085569	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085572	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085581	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085584	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085594	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085597	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085602	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085605	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085610	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085613	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085621	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085630	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085644	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085649	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085654	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085665	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085668	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085691	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085695	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085696	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085711	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085713	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085724	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085725	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085728	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085732	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085733	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085734	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085735	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085740	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085746	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085771	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085774	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085780	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085781	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085786	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085791	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085799	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085814	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085818	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085822	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085825	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085826	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000085829	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085831	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085848	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085851	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085854	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085861	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085871	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085884	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085886	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085889	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085890	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085894	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085910	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085921	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085923	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085941	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085944	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085946	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085955	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085957	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085968	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085969	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085985	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086007	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086010	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086020	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086026	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086029	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086039	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086058	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086062	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086065	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086071	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086080	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086081	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086092	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086093	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086105	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086106	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086122	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086128	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086134	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086143	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086146	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086149	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086157	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086171	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086193	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086200	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086208	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086219	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086232	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086241	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086251	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086252	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086275	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086280	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086285	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086295	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086313	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086320	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086329	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086338	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086351	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086373	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086381	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086382	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086386	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086387	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086414	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086424	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086436	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086438	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086441	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086447	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086466	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086473	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086480	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086488	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086489	0	0	1	1	1	1	0	0	0	0	0	0
ENSDARG00000086500	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086503	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086504	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086521	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086537	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086556	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086563	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086597	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086601	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086617	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086634	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086644	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086656	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086700	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086718	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086733	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000086741	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086774	0	0	3	1	1	1	0	0	2	1	3	3
ENSDARG00000086780	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086794	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086796	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086803	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086806	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086812	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086816	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086820	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086833	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086877	0	0	2	2	0	2	0	0	2	1	2	0
ENSDARG00000086888	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086894	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086900	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086924	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086925	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086962	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086963	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086967	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086968	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086971	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086981	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086993	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086997	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087006	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087011	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087015	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087028	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087030	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087050	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087056	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087060	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087065	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087073	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087078	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087081	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087097	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087106	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087138	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087140	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087171	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087199	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087218	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087223	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087231	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087240	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087242	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087259	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087268	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087276	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087279	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087286	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087291	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087292	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000087300	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087302	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087304	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087306	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087323	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087328	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087334	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087336	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087340	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087354	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087371	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087374	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087379	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087384	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087385	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087399	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087404	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087409	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087411	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087414	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087425	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087427	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087433	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087435	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087436	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087445	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087455	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087458	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087468	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087480	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087497	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087516	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087519	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000087526	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087552	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087553	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087567	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087572	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087577	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087578	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087579	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087590	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087592	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087602	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087609	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087612	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087617	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087623	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000087629	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087630	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087637	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087664	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087672	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087679	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087684	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087685	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087686	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087689	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087723	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087725	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087732	0	0	5	4	6	5	4	1	5	3	1	2
ENSDARG00000087734	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087735	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087738	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087740	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087750	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087754	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087770	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087778	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087792	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087794	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087795	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087806	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087812	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087819	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087827	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087830	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087838	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087871	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087908	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087928	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087931	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087939	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000087942	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087944	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087960	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087964	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087969	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087979	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087995	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087997	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087999	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088006	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088024	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088031	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088032	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088047	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088070	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088076	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088093	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088104	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088129	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088135	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088155	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088162	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088169	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088175	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088187	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088191	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088193	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088199	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088206	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088211	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088220	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088223	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088243	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088254	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088265	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088270	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088282	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088287	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088322	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088327	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088341	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088349	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088351	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088362	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088364	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088370	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088376	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088387	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088395	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088403	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088425	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088429	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088441	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088442	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088444	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088448	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088450	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088458	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088480	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088490	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088497	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000088498	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088504	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088519	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088535	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088543	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088557	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088573	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088578	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088580	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088598	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088600	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088633	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088638	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088667	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088668	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088677	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088683	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088688	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088694	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088710	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088716	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088725	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088741	0	1	3	1	0	2	0	0	0	0	0	0
