# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz11.100.gtf" "-F" "GTF" "-t" "gene" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer11ensembl/V3/gene.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000095118	5	10265648	10266690	+	1043	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095661	5	10336135	10336763	+	629	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117296	5	10379293	10600162	+	220870	0	1	0	0	2	0	1	0	0	0	0	0
ENSDARG00000094523	5	10488937	10500684	-	11748	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094855	5	10507826	10508814	-	989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092211	5	10511958	10512328	+	371	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097106	5	10719302	10721562	+	2261	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097376	5	10720894	10724665	-	3772	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096919	5	10747294	10749804	+	2511	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090035	5	10765611	10946379	-	180769	0	1	3	2	5	0	0	0	0	0	0	0
ENSDARG00000086512	5	11242291	11271209	-	28919	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000117617	5	11278426	11283521	-	5096	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114825	5	11290851	11361593	+	70743	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010602	5	11407504	11414648	+	7145	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078272	5	11502578	11573490	-	70913	0	2	1	0	0	0	0	0	0	0	0	0
ENSDARG00000020204	5	11724428	11809710	-	85283	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000076611	5	11812080	11836557	+	24478	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000028346	5	11840905	11864424	+	23520	0	0	0	1	1	0	0	0	0	0	0	0
ENSDARG00000114054	5	11849377	11849491	+	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079089	5	11864429	11905920	-	41492	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000090789	5	11900557	11900674	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053019	5	11916928	11944398	-	27471	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000078315	5	11943792	11960218	+	16427	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000100948	5	11965113	11971946	-	6834	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079588	5	11982364	12031921	-	49558	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000107096	5	12030872	12031174	-	303	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005320	5	12032802	12063381	-	30580	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098365	5	12065957	12093618	-	27662	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068910	5	12100126	12272689	-	172564	1	1	1	0	2	0	0	0	1	0	0	0
ENSDARG00000113708	5	12192898	12193014	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093726	5	12272448	12280127	-	7680	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094526	5	12272632	12525441	-	252810	1	1	3	1	3	0	0	0	0	0	0	0
ENSDARG00000107029	5	12366209	12366325	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094172	5	12503494	12524996	-	21503	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078551	5	12515402	12517368	+	1967	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035634	5	12528693	12549732	+	21040	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000058608	5	12549551	12560569	-	11019	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058605	5	12562188	12587053	-	24866	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000068863	5	12590403	12625837	+	35435	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000083432	5	12610802	12610883	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062780	5	12637823	12701603	-	63781	0	2	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076137	5	12713258	12713920	-	663	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015905	5	12724046	12743212	-	19167	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000058533	5	12743640	12804906	+	61267	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002300	5	12807902	12824607	-	16706	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018902	5	12836913	12865386	+	28474	0	1	0	1	0	0	0	0	0	1	0	0
ENSDARG00000062711	5	12888260	12906542	+	18283	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002016	5	12908781	12979986	+	71206	0	0	1	0	2	0	1	0	0	0	0	0
ENSDARG00000107236	5	12927438	12927554	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035630	5	13037106	13086616	-	49511	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000027552	5	13104851	13167120	-	62270	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000005786	5	13181029	13206878	-	25850	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000027586	5	13211452	13251907	-	40456	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000111436	5	13243446	13249866	+	6421	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000083224	5	13288828	13288906	+	79	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000082169	5	13289353	13289433	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081232	5	13296307	13296422	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080347	5	13299331	13299414	+	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062655	5	13308139	13335624	+	27486	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035631	5	13308531	13315726	-	7196	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000027141	5	13337507	13353905	-	16399	0	1	0	1	1	0	0	0	0	0	0	0
ENSDARG00000058389	5	13353866	13392962	+	39097	0	0	1	0	0	0	0	0	0	0	2	0
ENSDARG00000035632	5	13373593	13376424	+	2832	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035633	5	13394543	13427349	+	32807	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000059729	5	13427826	13469307	+	41482	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074309	5	13472234	13540731	+	68498	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103737	5	13521081	13541052	+	19972	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114308	5	13532874	13532988	-	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100573	5	13549603	13561074	+	11472	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068011	5	13563298	13564961	-	1664	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117407	5	13603536	13616296	+	12761	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068822	5	13643167	13646054	-	2888	0	1	2	0	1	0	0	0	0	0	0	0
ENSDARG00000068820	5	13647288	13652687	+	5400	0	1	2	0	0	0	0	0	0	0	0	0
ENSDARG00000012281	5	13671614	13685047	-	13434	1	1	5	2	12	3	0	0	0	0	0	0
ENSDARG00000032039	5	13706959	13766651	-	59693	0	0	4	1	1	0	0	0	1	0	0	0
ENSDARG00000035625	5	13767743	13778726	-	10984	0	0	5	1	0	1	0	0	0	0	0	0
ENSDARG00000074581	5	13781968	13835556	-	53589	0	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000087166	5	13839316	13848296	-	8981	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101482	5	13870340	14004206	+	133867	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062631	5	14165567	14239078	-	73512	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000104556	5	14245149	14245280	-	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062646	5	14306475	14373662	-	67188	0	1	2	1	7	1	0	0	0	0	0	0
ENSDARG00000104490	5	14368100	14372936	-	4837	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000016128	5	14375108	14390445	-	15338	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018907	5	14394323	14443124	-	48802	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000068759	5	14477282	14521500	-	44219	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079611	5	14529101	14648433	-	119333	0	0	2	2	2	0	0	0	0	0	0	0
ENSDARG00000083583	5	14642152	14642269	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097882	5	15044307	15176028	-	131722	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097046	5	15186823	15215784	-	28962	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031891	5	15202495	15215483	+	12989	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036293	5	15222011	15283509	-	61499	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000094470	5	15311591	15321451	-	9861	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075923	5	15311591	15350252	-	38662	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000042069	5	15350954	15357819	+	6866	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000060751	5	15359995	15494297	-	134303	0	0	2	1	2	1	0	0	0	0	0	0
ENSDARG00000073737	5	15495351	15513778	+	18428	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000114460	5	15523008	15524782	-	1775	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086327	5	15667874	15817204	+	149331	0	1	3	2	7	2	0	0	0	0	0	0
ENSDARG00000068742	5	15690639	15692030	-	1392	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084148	5	15734525	15734580	-	56	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000116633	5	15743137	15743253	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058365	5	15819651	15840485	+	20835	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000105422	5	15841523	15851953	-	10431	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035622	5	15944411	15948920	-	4510	0	0	2	0	3	0	0	0	5	2	7	2
ENSDARG00000062573	5	15992655	16126906	+	134252	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000035618	5	16128214	16139600	-	11387	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062579	5	16151944	16274058	-	122115	1	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000101452	5	16315637	16351306	-	35670	0	1	2	1	0	0	0	0	0	1	0	0
ENSDARG00000102387	5	16360209	16425781	-	65573	0	0	2	0	1	0	0	0	1	0	0	0
ENSDARG00000062601	5	16428411	16475682	-	47272	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114637	5	16445349	16445465	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095272	5	16496273	16581486	+	85214	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000023267	5	16677264	16791223	-	113960	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000006832	5	16797209	16996482	-	199274	0	0	4	1	2	0	0	0	0	0	0	0
ENSDARG00000102093	5	16898923	16899047	-	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000113726	5	17029298	17029414	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095235	5	17040621	17041288	-	668	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092687	5	17599870	17602206	-	2337	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000058232	5	17624463	17753961	+	129499	0	1	2	0	1	1	0	0	0	0	1	0
ENSDARG00000075347	5	17780475	17813299	+	32825	0	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000093201	5	17848665	17876709	-	28045	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018508	5	17881074	18007077	-	126004	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000013058	5	18012154	18035253	+	23100	0	0	1	0	0	0	0	0	0	0	0	1
ENSDARG00000059424	5	18040054	18046053	-	6000	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000013434	5	18047111	18072844	+	25734	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062538	5	18431401	18513950	-	82550	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012468	5	18827314	18897482	-	70169	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000010108	5	18904968	18911114	-	6147	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000029250	5	18912950	18924834	-	11885	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035608	5	18925367	18936235	+	10869	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000035607	5	18943043	18962794	-	19752	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062511	5	18965494	19006290	-	40797	0	1	1	0	0	1	1	0	0	0	0	0
ENSDARG00000014817	5	19006701	19014589	-	7889	0	0	1	0	1	0	1	0	0	0	1	0
ENSDARG00000086007	5	19008646	19008774	-	129	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068650	5	19021786	19052497	-	30712	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000017391	5	19094153	19237700	+	143548	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062040	5	19261391	19296249	+	34859	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000095288	5	19309877	19331482	+	21606	0	0	4	1	0	0	0	0	0	0	0	0
ENSDARG00000092739	5	19334206	19336527	-	2322	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061994	5	19337108	19383694	+	46587	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000010591	5	19385503	19400166	-	14664	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061968	5	19413838	19435983	+	22146	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017115	5	19436483	19444949	-	8467	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061960	5	19448078	19472121	+	24044	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000035606	5	19477555	19488134	+	10580	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068344	5	19489581	19494048	-	4468	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000004130	5	19494198	19509695	+	15498	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090797	5	19712011	19752895	+	40885	1	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000061941	5	19795977	19833310	-	37334	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000061921	5	19850828	19861766	-	10939	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035605	5	19867794	19879252	+	11459	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061915	5	19886055	19932621	-	46567	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061901	5	19933356	19952944	+	19589	0	0	0	1	0	0	0	0	1	0	0	0
ENSDARG00000095754	5	19961988	19963537	-	1550	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057017	5	19969794	19988772	-	18979	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000028857	5	20030414	20093196	+	62783	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107888	5	20077694	20077810	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056855	5	20103085	20108469	+	5385	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086374	5	20112032	20113284	+	1253	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003144	5	20115774	20123002	-	7229	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056842	5	20125934	20135679	-	9746	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000056833	5	20147830	20165688	+	17859	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035603	5	20170960	20185665	-	14706	1	0	2	2	0	0	1	0	0	1	0	1
ENSDARG00000035602	5	20188438	20195350	-	6913	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035601	5	20197138	20205075	-	7938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056780	5	20255568	20289292	+	33725	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000035598	5	20319519	20419863	+	100345	0	1	4	0	0	0	0	0	0	1	1	0
ENSDARG00000115014	5	20408836	20408952	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105023	5	20421539	20423541	+	2003	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095259	5	20428838	20437783	+	8946	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092834	5	20441653	20442314	+	662	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035596	5	20443888	20446082	-	2195	0	0	0	0	2	0	0	0	0	0	0	1
ENSDARG00000008032	5	20453874	20481389	+	27516	0	0	0	0	3	1	0	0	1	0	0	0
ENSDARG00000035595	5	20485624	20491272	-	5649	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095509	5	20542992	20545523	+	2532	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090890	5	20570573	20590795	+	20223	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000110362	5	20599658	20600537	+	880	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109654	5	20613466	20614431	+	966	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000061819	5	20627200	20678300	-	51101	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000083427	5	20674933	20675050	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068279	5	20693724	20695903	+	2180	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002405	5	20786772	20814588	-	27817	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005104	5	20823409	20863374	+	39966	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003281	5	20866572	20879527	-	12956	0	0	1	2	2	1	0	0	0	0	0	0
ENSDARG00000093563	5	20886282	20921677	-	35396	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035579	5	20922100	20928198	+	6099	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011065	5	20931252	21030996	-	99745	0	2	10	4	5	2	1	0	0	0	0	0
ENSDARG00000061806	5	21033771	21044693	-	10923	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000094417	5	21059459	21065094	-	5636	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035578	5	21100356	21141090	+	40735	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000035577	5	21144269	21172199	+	27931	1	0	1	0	3	0	0	0	0	0	0	0
ENSDARG00000061784	5	21181047	21204069	+	23023	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000061769	5	21211135	21214299	+	3165	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078002	5	21225017	21249761	+	24745	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000093719	5	21258218	21259238	+	1021	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093599	5	21270450	21271359	+	910	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092793	5	21274165	21278501	+	4337	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095348	5	21288227	21294105	+	5879	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000109082	5	21293130	21293245	-	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003403	5	21295747	21524251	-	228505	0	1	2	1	2	0	0	1	0	0	2	0
ENSDARG00000091976	5	21736359	21737345	-	987	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012776	5	21852714	21888368	-	35655	0	0	0	1	3	0	0	0	0	0	0	0
ENSDARG00000093081	5	21891305	21909082	+	17778	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076998	5	21922534	21932191	+	9658	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000061746	5	21939733	22001053	-	61321	0	1	3	0	1	0	0	0	0	0	0	0
ENSDARG00000079624	5	22011575	22019061	-	7487	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017086	5	22021142	22027357	-	6216	0	0	0	0	0	0	1	0	0	0	1	0
ENSDARG00000008592	5	22027588	22052852	-	25265	0	0	1	0	0	0	1	0	0	0	0	0
ENSDARG00000034138	5	22067570	22070229	+	2660	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015314	5	22073710	22082918	-	9209	0	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000094151	5	22087656	22096908	-	9253	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062463	5	22098591	22106594	+	8004	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062457	5	22115250	22130937	-	15688	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058128	5	22133153	22174037	+	40885	0	1	2	0	2	1	0	0	0	0	0	0
ENSDARG00000038956	5	22177033	22226645	+	49613	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000080589	5	22234407	22234505	-	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093708	5	22264051	22327098	+	63048	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000058120	5	22363015	22369916	-	6902	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094418	5	22370167	22394538	+	24372	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092228	5	22406672	22424496	+	17825	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093947	5	22435786	22438595	-	2810	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092602	5	22459087	22459555	+	469	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000068624	5	22465086	22501663	-	36578	0	0	1	0	2	1	0	0	0	0	0	0
ENSDARG00000058105	5	22510639	22515186	+	4548	1	4	22	5	6	0	6	1	14	4	7	5
ENSDARG00000058103	5	22515347	22544151	-	28805	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058088	5	22550614	22573673	-	23060	0	0	1	1	0	0	0	0	0	0	0	0
ENSDARG00000058068	5	22579975	22583542	+	3568	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091926	5	22585269	22590739	-	5471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000020482	5	22590326	22602979	-	12654	0	1	1	0	2	1	0	1	0	0	0	0
ENSDARG00000035610	5	22605530	22621417	-	15888	0	0	1	1	0	0	0	0	0	0	0	0
ENSDARG00000035609	5	22633188	22665855	+	32668	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000093945	5	22677786	22684015	+	6230	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000016536	5	22791686	22830724	+	39039	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010331	5	22836364	22842238	+	5875	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039374	5	22851857	22868650	-	16794	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075491	5	22871718	22952156	-	80439	0	1	2	0	3	0	0	0	0	0	0	0
ENSDARG00000094025	5	22956894	22974641	-	17748	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062326	5	22969635	22972775	+	3141	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035540	5	22974019	23020606	+	46588	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000099624	5	23024033	23028214	+	4182	0	0	1	0	0	0	0	0	1	0	0	0
ENSDARG00000100436	5	23035645	23043974	+	8330	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099449	5	23045096	23082852	+	37757	0	1	2	0	0	0	0	0	0	0	0	0
ENSDARG00000101039	5	23083555	23107804	+	24250	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035549	5	23107804	23118290	-	10487	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089271	5	23118470	23132395	+	13926	0	1	0	0	1	1	0	0	0	0	0	0
ENSDARG00000015524	5	23136544	23147665	+	11122	0	0	2	0	0	0	0	0	1	1	0	0
ENSDARG00000092060	5	23151169	23161715	+	10547	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095150	5	23176493	23179335	-	2843	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093383	5	23180505	23188247	+	7743	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000035550	5	23190642	23194639	+	3998	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035551	5	23196067	23200880	-	4814	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062362	5	23201370	23231224	+	29855	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080223	5	23222701	23222819	-	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035552	5	23242370	23249494	+	7125	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094760	5	23256187	23266238	+	10052	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011929	5	23268121	23280098	-	11978	0	1	8	4	6	2	0	0	0	0	0	0
ENSDARG00000062376	5	23283890	23317477	-	33588	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000094576	5	23331153	23341623	-	10471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032737	5	23353570	23429228	-	75659	0	0	3	0	1	1	0	0	0	0	0	0
ENSDARG00000092464	5	23457112	23485161	-	28050	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093389	5	23468045	23473312	-	5268	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094279	5	23479562	23485308	-	5747	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011783	5	23488055	23517747	-	29693	0	0	0	0	1	1	0	0	0	0	0	0
ENSDARG00000010752	5	23518399	23581355	-	62957	0	0	1	1	0	0	0	0	3	2	0	0
ENSDARG00000110136	5	23568347	23568462	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000013382	5	23576328	23583446	-	7119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012432	5	23585215	23596339	-	11125	0	1	0	0	0	0	0	0	0	0	0	0
