# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz11.100.gtf" "-F" "GTF" "-t" "transcript" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer11ensembl/V3/transcript.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000097153	3	27045647	27058035	-	12389	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089698	3;3;3;3;3;3;3	27058461;27058480;27058649;27058888;27058913;27059279;27065385	27066534;27066519;27065477;27061637;27066451;27072179;27066120	-;-;-;-;-;-;-	13719	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000034493	3;3	27071749;27071773	27277695;27074132	+;+	205947	0	0	5	3	1	1	0	0	0	0	0	0
ENSDARG00000107783	3	27083298	27083414	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096260	3	27289608	27290752	-	1145	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117681	3	27294344	27298636	+	4293	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117250	3;3;3	27319816;27319816;27339252	27343689;27343689;27343689	+;+;+	23874	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106124	3	27407096	27407211	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055383	3;3;3	27595037;27599654;27599678	27601812;27600301;27601544	-;-;-	6776	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000073710	3;3	27606505;27607268	27640823;27642128	+;+	35624	0	0	1	0	3	2	0	0	0	0	0	0
ENSDARG00000038072	3;3	27642078;27642081	27645835;27663447	+;+	21370	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087093	3;3;3;3	27642386;27643260;27643356;27643387	27647845;27646076;27647823;27646070	-;-;-;-	5460	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019556	3;3;3;3;3;3	27664864;27664864;27665160;27665166;27667352;27677533	27694673;27709312;27696163;27667884;27668407;27682351	+;+;+;+;+;+	44449	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000115268	3	27706113	27713180	-	7068	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004034	3;3	27713610;27722355	27769232;27764102	+;+	55623	0	1	0	0	2	0	0	0	1	0	0	0
ENSDARG00000018002	3	27770110	27777671	+	7562	0	1	0	0	0	0	1	0	1	0	1	0
ENSDARG00000012539	3	27778975	27784457	-	5483	0	0	0	0	0	0	3	0	4	1	1	1
ENSDARG00000061185	3	27786601	27796351	+	9751	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053129	3;3	27798094;27798094	27831806;27831815	+;+	33722	0	0	0	0	0	1	1	0	1	0	0	1
ENSDARG00000006031	3;3;3	27832500;27836067;27867580	27868183;27880229;27880218	-;-;-	47730	0	2	5	1	4	0	0	0	0	0	0	1
ENSDARG00000077863	3	27884685	27915270	-	30586	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000038089	3	27929505	27952302	+	22798	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014746	3;3;3;3;3;3;3;3	27982269;27982269;27984158;27986005;28039535;28045341;28045680;28048436	28250722;28258462;28075756;28048475;28120092;28068211;28428198;28209001	-;-;-;-;-;-;-;-	445930	3	5	16	7	27	13	0	0	0	0	1	0
ENSDARG00000096347	3	28444706	28502493	-	57788	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019191	3;3;3;3	28502419;28576173;28581397;28594713	28627447;28627260;28619824;28626239	+;+;+;+	125029	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000060915	3	28634467	28665291	-	30825	0	0	1	2	0	0	0	0	0	0	0	0
ENSDARG00000096409	3;3;3;3;3;3	28649967;28649967;28649971;28649971;28699159;28699159	28733702;28732598;28732598;28733702;28733702;28733702	+;+;+;+;+;+	83736	0	0	1	1	1	0	0	0	0	0	0	0
ENSDARG00000096338	3;3;3	28695762;28696014;28696416	28698856;28697048;28698846	-;-;-	3095	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037390	3	28718817	28750495	-	31679	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096266	3;3	28801366;28900226	28904600;28905492	-;-	104127	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096242	3;3	28822065;28823675	28828569;28828242	-;-	6505	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000038024	3;3;3;3;3	28831450;28831518;28831622;28831622;28842122	28850819;28850434;28853935;28850388;28843176	+;+;+;+;+	22486	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075345	3	28851175	28857195	-	6021	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106809	3	28859284	28859400	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054963	3;3	28860283;28861176	28869640;28866082	+;+	9358	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054950	3;3	28869610;28869610	28872756;28871148	-;-	3147	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096287	3	28899595	28909948	-	10354	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088711	3	28939759	28946756	+	6998	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000054942	3;3	28953274;28953357	28960257;28961518	+;+	8245	0	0	4	0	4	0	0	0	1	0	0	0
ENSDARG00000070522	3;3;3	29082267;29179329;29179329	29378430;29377750;29377750	+;+;+	296164	0	0	2	1	3	0	0	0	0	0	0	0
ENSDARG00000083676	3	29167020	29167147	+	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108752	3	29251949	29252065	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117270	3	29406013	29409959	+	3947	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006468	3;3	29445473;29458517	29468859;29468031	+;+	23387	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000038012	3;3;3	29469283;29476085;29476085	29483891;29486498;29486498	+;+;+	17216	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000038011	3;3	29487300;29489336	29508959;29506960	-;-	21660	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000038010	3;3;3	29510818;29510818;29510843	29544039;29544039;29543269	+;+;+	33222	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000085140	3	29552641	29552762	-	122	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014477	3	29600917	29602479	+	1563	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021257	3;3;3;3;3;3;3	29640837;29640994;29640996;29641181;29642200;29648122;29654160	29654923;29654697;29654922;29642116;29654921;29649158;29654925	+;+;+;+;+;+;+	14089	0	0	1	0	3	1	1	0	2	1	0	0
ENSDARG00000103130	3;3	29654961;29655732	29663743;29663763	-;-	8803	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009885	3	29655677	29671653	-	15977	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000038009	3	29664357	29671653	+	7297	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073718	3;3;3;3	29674308;29674628;29686639;29686709	29688399;29679471;29688370;29687763	-;-;-;-	14092	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096250	3	29687567	29697798	+	10232	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097358	3	29713211	29717145	-	3935	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000032565	3	29714775	29845175	+	130401	0	0	1	0	3	0	0	0	0	0	0	0
ENSDARG00000106236	3	29770142	29770258	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097948	3;3	29835271;29835271	29863580;29863580	-;-	28310	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003599	3;3;3;3	29867213;29867286;29867982;29868899	29871364;29870848;29869120;29870124	-;-;-;-	4152	1	2	10	2	3	1	3	2	5	3	9	7
ENSDARG00000083593	3	29867404	29867540	-	137	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000083950	3	29868635	29868732	-	98	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000007449	3;3;3	29872819;29880530;29881523	29891500;29891456;29891218	-;-;-	18682	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000113664	3	29881035	29895974	+	14940	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015128	3;3	29893966;29893966	29899172;29899230	-;-	5265	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000091962	3	29902221	29910547	-	8327	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000004954	3;3;3;3;3;3;3;3	29914427;29914427;29914428;29917358;29922219;29922236;29922268;29923156	29941357;29941357;29941357;29928715;29925482;29928695;29926786;29926774	-;-;-;-;-;-;-;-	26931	0	0	0	0	0	0	1	0	1	0	0	0
ENSDARG00000097308	3	29929582	29929887	+	306	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075643	3;3;3;3	29941777;29942333;29942338;29942464	29948955;29943166;29948404;29945639	+;+;+;+	7179	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054849	3;3;3	29949984;29949987;29949991	29968015;29968055;29962345	-;-;-	18072	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000054842	3;3	29969143;29974468	29977495;29975528	-;-	8353	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086571	3	29980603	29983868	+	3266	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097575	3	30022078	30023202	-	1125	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077053	3;3;3	30044011;30049925;30075660	30123113;30061985;30118856	-;-;-	79103	0	1	7	4	14	1	0	0	0	0	0	0
ENSDARG00000054833	3;3	30140580;30141324	30153242;30152836	-;-	12663	0	0	1	0	0	0	1	0	0	1	0	0
ENSDARG00000019741	3	30153966	30158395	-	4430	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005927	3;3;3	30166946;30167397;30167416	30186298;30186296;30186296	-;-;-	19353	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074667	3	30190419	30200557	+	10139	0	0	3	1	4	0	2	0	0	2	0	0
ENSDARG00000070484	3	30202863	30218504	-	15642	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000054793	3;3;3	30241237;30241237;30247749	30248277;30248301;30248259	-;-;-	7065	0	1	4	1	1	0	1	0	0	0	0	0
ENSDARG00000087732	3	30248739	30249036	+	298	0	0	5	4	6	5	4	1	5	3	1	2
ENSDARG00000030157	3;3;3	30257582;30257710;30257718	30318595;30317451;30317654	+;+;+	61014	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096295	3	30317853	30346789	+	28937	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096420	3	30354768	30355587	+	820	0	0	0	1	1	1	0	0	0	0	0	0
ENSDARG00000004597	3;3;3	30369765;30370708;30372710	30388525;30434016;30384353	-;-;-	64252	0	1	4	0	2	2	0	0	0	0	0	0
ENSDARG00000038005	3;3;3	30454353;30454353;30484348	30488094;30488063;30488100	-;-;-	33748	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070465	3;3	30500968;30501135	30504419;30501794	+;+	3452	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075830	3;3;3;3	30515365;30529627;30529627;30529627	30625219;30609659;30609659;30609659	-;-;-;-	109855	2	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000054645	3;3	30665195;30670505	30685401;30676028	-;-	20207	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097595	3;3	30694401;30694401	30695102;30694872	+;+	702	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080424	3	30694783	30694872	+	90	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060539	3	30714111	30861177	-	147067	0	2	4	2	4	0	0	0	0	0	0	0
ENSDARG00000080934	3	30800541	30800658	-	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075461	3;3	30868326;30873085	30885250;30888415	-;-	20090	0	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000003486	3	30888126	30909487	-	21362	2	0	2	0	2	0	0	0	0	0	0	0
ENSDARG00000054616	3;3	30921246;30922947	30926321;30927002	+;+	5757	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054610	3	30926364	30941362	-	14999	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076960	3	30947964	30962646	-	14683	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000060662	3;3	30968176;30968883	30975502;30974043	+;+	7327	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000030394	3	30980852	30988333	+	7482	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091783	3;3;3	30998362;30998481;30998484	31019832;31019748;31019715	-;-;-	21471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054588	3;3	31039923;31039958	31042102;31042100	+;+	2180	0	0	0	0	0	0	0	1	4	0	6	1
ENSDARG00000078083	3	31042585	31057624	-	15040	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096714	3	31058464	31060609	+	2146	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097740	3;3;3;3	31063206;31063274;31063804;31063917	31068468;31069776;31068425;31068468	-;-;-;-	6571	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097471	3	31066787	31079186	-	12400	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037980	3;3	31069276;31069331	31079246;31078348	-;-	9971	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070458	3;3	31080680;31080700	31082367;31086770	-;-	6091	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088084	3	31087509	31090561	+	3053	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096689	3	31093455	31097530	+	4076	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096792	3	31098063	31105653	+	7591	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054578	3;3;3	31104891;31105368;31107467	31115996;31108643;31115601	-;-;-	11106	0	0	1	0	0	1	0	0	0	0	0	0
ENSDARG00000054570	3;3	31118026;31118030	31158437;31158382	-;-	40412	0	1	1	0	1	0	0	0	0	0	0	0
ENSDARG00000115545	3	31177972	31188131	+	10160	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000060741	3;3;3	31201542;31210282;31212722	31226841;31218226;31218274	-;-;-	25300	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090900	3;3	31249885;31250066	31254379;31254979	-;-	5095	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106212	3	31257172	31258459	-	1288	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000028521	3;3	31396149;31396254	31430489;31430489	+;+	34341	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054446	3;3;3	31600593;31600617;31600648	31605331;31603222;31603704	+;+;+	4739	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000090664	3;3	31606781;31607086	31618037;31619463	-;-	12683	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054438	3	31621774	31624213	+	2440	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000114012	3	31647540	31655796	-	8257	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075164	3;3;3	31662126;31662245;31680592	31699298;31668846;31686858	+;+;+	37173	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000054362	3;3	31705454;31706259	31716157;31715714	-;-	10704	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000054355	3;3	31717261;31717291	31720005;31726949	+;+	9689	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000001803	3;3	31728871;31728876	31784082;31783737	-;-	55212	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000113428	3	31788521	31788637	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000025301	3	31792441	31804481	-	12041	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000060348	3;3;3	31815184;31816814;31816814	31845816;31833266;31833266	-;-;-	30633	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078092	3	31850851	31875138	-	24288	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000115048	3	31851004	31870003	+	19000	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000016908	3	31875772	31879201	-	3430	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000037928	3;3	31879442;31889596	31893008;31891825	-;-	13567	0	0	1	0	1	1	0	0	1	0	0	0
ENSDARG00000037929	3	31897029	31917390	+	20362	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037930	3;3	31919042;31922493	31924643;31924586	-;-	5602	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077126	3;3	31925067;31925067	31933774;31928639	+;+	8708	0	1	1	0	2	0	0	0	0	0	0	0
ENSDARG00000037932	3;3	31933893;31933895	31944709;31944709	+;+	10817	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000076745	3	31945604	31951295	+	5692	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055855	3;3;3;3	31953145;31961050;31961489;31961489	32049779;32053929;32032751;32049779	+;+;+;+	100785	0	1	3	0	6	2	0	0	1	0	0	0
ENSDARG00000089995	3	32066983	32071468	-	4486	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000030881	3	32074806	32079916	-	5111	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037935	3	32080403	32098515	+	18113	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031776	3;3;3	32099507;32099699;32099701	32100999;32100639;32100623	+;+;+	1493	0	1	9	2	3	0	0	2	0	0	2	0
ENSDARG00000076221	3	32105175	32106672	+	1498	0	0	0	0	2	1	0	0	0	0	0	0
ENSDARG00000077360	3	32112004	32113648	+	1645	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094210	3;3;3	32118670;32118677;32118807	32120354;32120093;32120140	+;+;+	1685	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000113977	3	32125452	32127583	+	2132	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000113150	3	32129632	32130455	+	824	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073936	3	32135037	32136228	+	1192	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000116586	3	32139666	32140446	+	781	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037941	3	32142382	32151167	+	8786	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000037954	3;3;3	32157140;32157260;32157337	32170878;32170850;32169754	-;-;-	13739	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000037955	3;3;3;3	32172534;32172729;32176346;32176846	32180804;32180833;32180815;32180796	-;-;-;-	8300	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000097646	3	32186134	32187385	-	1252	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117414	3	32194752	32196043	-	1292	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000117436	3;3	32196192;32196192	32222085;32222085	-;-	25894	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037943	3;3;3	32228901;32240439;32279082	32290096;32275975;32290059	-;-;-	61196	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000077545	3;3;3	32294745;32298503;32303581	32320537;32299892;32320543	-;-;-	25799	0	0	0	0	1	1	0	0	0	0	0	0
ENSDARG00000096849	3;3;3;3	32325143;32325145;32325145;32325146	32337653;32334338;32337695;32329234	-;-;-;-	12553	0	2	5	1	0	1	0	0	0	0	0	0
ENSDARG00000037946	3	32341917	32345900	+	3984	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000010246	3;3	32356833;32360511	32363021;32362872	-;-	6189	0	0	2	0	2	1	0	0	0	0	0	0
ENSDARG00000054320	3;3;3;3;3	32365811;32389560;32389904;32391540;32396741	32401481;32390332;32399894;32398994;32399851	+;+;+;+;+	35671	0	0	3	1	5	0	0	0	0	0	0	0
ENSDARG00000094836	3	32403758	32407192	+	3435	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006553	3;3;3;3;3	32410746;32411343;32411445;32411485;32411878	32416121;32414542;32414541;32414626;32414843	+;+;+;+;+	5376	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087193	3;3;3;3;3;3	32416948;32416980;32417032;32417091;32417108;32420320	32424142;32424298;32424303;32424164;32423780;32424231	+;+;+;+;+;+	7356	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075849	3;3	32425202;32443395	32458698;32461604	+;+	36403	0	0	3	0	3	1	0	0	0	0	0	0
ENSDARG00000017579	3;3	32458720;32459183	32472155;32460973	-;-	13436	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096862	3	32474661	32477285	+	2625	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000054010	3	32477782	32490621	+	12840	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000059993	3	32492467	32518947	+	26481	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096257	3;3	32526263;32526799	32531004;32527425	+;+	4742	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000037958	3;3;3;3;3;3	32532000;32532596;32532645;32532662;32532912;32534613	32536162;32535126;32536378;32534340;32535695;32536378	+;+;+;+;+;+	4379	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037961	3;3	32535986;32536919	32541033;32541072	-;-	5087	0	0	0	0	0	0	0	0	2	0	0	0
ENSDARG00000053364	3;3;3	32546499;32553714;32557615	32564900;32565883;32565268	+;+;+	19385	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096315	3	32570759	32572052	-	1294	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081593	3	32571309	32571371	+	63	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090625	3;3	32571929;32577994	32583374;32583182	+;+	11446	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070391	3;3	32587010;32587013	32596394;32590164	-;-	9385	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004459	3;3	32594357;32615889	32619634;32619446	+;+	25278	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096331	3	32599819	32603191	-	3373	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110163	3	32603256	32637678	-	34423	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088283	3	32607780	32611833	-	4054	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077290	3	32620575	32629489	+	8915	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037965	3	32631372	32650278	+	18907	0	1	0	0	2	0	1	0	0	0	0	0
ENSDARG00000037966	3;3;3	32651697;32651697;32651717	32657133;32658436;32655879	+;+;+	6740	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037967	3;3;3	32661765;32661991;32663865	32669219;32663746;32666951	+;+;+	7455	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000027182	3;3;3	32671146;32671190;32671568	32680126;32671963;32675311	+;+;+	8981	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000027187	3;3;3	32681274;32681309;32685986	32688592;32689328;32686666	+;+;+	8055	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000027196	3;3	32689707;32691275	32696592;32695237	+;+	6886	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037968	3;3	32698424;32707140	32711280;32708110	+;+	12857	0	0	0	1	1	0	0	0	0	0	0	0
ENSDARG00000060030	3;3	32714157;32715088	32742578;32740891	+;+	28422	0	0	0	0	2	1	0	0	0	0	0	0
ENSDARG00000036966	3;3;3	32743946;32749613;32749686	32778243;32778250;32772217	+;+;+	34305	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000078604	3;3	32789605;32791786	32811362;32805826	+;+	21758	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000053254	3;3	32813048;32813048	32818607;32817274	-;-	5560	0	0	0	0	0	0	1	0	1	0	0	0
ENSDARG00000110325	3;3	32821205;32825309	32831429;32831971	-;-	10767	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000027357	3;3;3;3	32832042;32832042;32832538;32833661	32835628;32842383;32837627;32842211	+;+;+;+	10342	0	0	1	1	1	0	0	0	0	0	0	0
ENSDARG00000089232	3;3	32842794;32842825	32848026;32855371	+;+	12578	0	0	0	1	2	0	0	0	0	0	0	0
ENSDARG00000098191	3	32855157	32859335	-	4179	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059919	3;3;3;3;3;3	32862730;32862738;32862761;32862779;32862802;32868092	32868675;32868646;32865551;32865152;32865290;32870055	+;+;+;+;+;+	7326	0	0	0	0	0	0	1	0	1	0	0	0
ENSDARG00000053260	3	32870185	32873641	-	3457	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000070371	3;3;3;3;3;3	32889796;32890129;32893718;32898593;32898709;32899129	32902265;32898626;32902138;32902182;32902270;32902144	-;-;-;-;-;-	12475	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014967	3	32906082	32912787	-	6706	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014646	3;3;3;3	32924185;32924186;32924539;32924611	32927516;32934359;32925497;32925476	-;-;-;-	10175	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000078772	3	32933663	32952050	+	18388	0	1	1	0	4	0	0	0	0	0	0	0
ENSDARG00000025608	3;3;3;3	32953075;32954169;32954575;32954875	32956808;32958574;32958505;32957702	-;-;-;-	5500	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093405	3	32961488	32965848	-	4361	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070368	3;3;3	32969204;32969767;32972974	32973554;32973511;32973534	-;-;-	4351	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000111315	3	32977861	32981430	-	3570	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101017	3;3;3;3;3;3	32979969;32993041;32993447;33004453;33005024;33006186	33030727;33009111;33030727;33029938;33031799;33029426	-;-;-;-;-;-	51831	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000097431	3	33045883	33048390	+	2508	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034893	3;3;3;3	33065613;33066004;33083988;33084179	33175583;33113879;33113683;33259621	-;-;-;-	194009	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000101409	3	33300418	33304123	-	3706	0	0	0	0	0	0	0	0	0	0	0	0
