# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz10.91.gtf" "-F" "GTF" "-t" "gene" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer10ensembl/V3/gene.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000043734	4	28349354	28364250	-	14897	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000096207	4	28365770	28370841	+	5072	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096045	4	28374990	28382149	+	7160	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000014941	4	28382444	28384621	-	2178	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000053917	4	28385340	28391020	+	5681	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075820	4	28395149	28417843	+	22695	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096007	4	28429500	28463053	+	33554	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076272	4	28429541	28434905	+	5365	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096034	4	28452974	28508777	+	55804	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077488	4	28483935	28515228	+	31294	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104584	4	28644784	28651122	-	6339	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104281	4	28657101	28674605	-	17505	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098930	4	28738728	28738800	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086116	4	28738985	28739065	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089555	4	28739191	28739272	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103513	4	28739332	28739404	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089671	4	28739576	28739656	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091671	4	28740307	28740388	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102547	4	28740470	28740542	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090755	4	28740727	28740807	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089867	4	28740933	28741014	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098606	4	28741074	28741146	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098352	4	28741317	28741397	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099040	4	28742048	28742129	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101013	4	28742211	28742283	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088395	4	28742468	28742548	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087942	4	28742674	28742755	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100675	4	28742815	28742887	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087171	4	28743072	28743152	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104140	4	28743278	28743359	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091664	4	28743662	28743742	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101016	4	28744392	28744473	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102876	4	28744555	28744627	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088076	4	28744812	28744892	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101837	4	28745181	28745253	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104209	4	28745424	28745504	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098830	4	28746155	28746236	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104671	4	28746318	28746390	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086436	4	28746575	28746655	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104044	4	28746781	28746862	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100393	4	28746944	28747016	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090397	4	28747201	28747281	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104627	4	28747570	28747642	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091115	4	28747813	28747893	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103729	4	28748544	28748625	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098704	4	28748707	28748779	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091423	4	28748964	28749044	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102954	4	28749170	28749251	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087609	4	28749554	28749634	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101466	4	28750284	28750365	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101496	4	28750447	28750519	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087964	4	28750704	28750784	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098833	4	28751073	28751145	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088093	4	28751316	28751396	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099490	4	28752047	28752128	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099472	4	28752210	28752282	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086081	4	28752467	28752547	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086968	4	28752673	28752754	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103803	4	28752814	28752886	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098446	4	28753057	28753137	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103698	4	28753787	28753868	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099310	4	28753950	28754022	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089613	4	28754207	28754287	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090085	4	28754413	28754494	+	82	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100490	4	28754554	28754626	+	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090983	4	28754811	28754891	+	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074009	4	28860207	29154519	+	294313	0	0	0	0	2	0	0	0	0	1	0	0
ENSDARG00000089318	4	28875251	28901034	-	25784	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079222	4	28996915	29003958	-	7044	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088214	4	29008131	29021917	+	13787	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101488	4	29023751	29024527	+	777	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070203	4	29042952	29045926	+	2975	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099486	4	29050408	29059067	-	8660	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000023036	4	29079208	29095592	-	16385	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106707	4	29137538	29151327	-	13790	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101782	4	29157891	29166800	-	8910	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097728	4	29185114	29187996	-	2883	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108371	4	29191462	29193136	-	1675	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104041	4	29209957	29333427	+	123471	0	0	2	0	0	0	1	0	0	0	0	0
ENSDARG00000094824	4	29252170	29254037	+	1868	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096684	4	29307548	29309596	-	2049	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107918	4	29335605	29338077	+	2473	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101105	4	29338326	29428529	-	90204	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076054	4	29353763	29598881	+	245119	0	0	1	0	5	0	0	0	0	0	0	0
ENSDARG00000099043	4	29391015	29405633	+	14619	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099224	4	29418694	29428514	-	9821	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101492	4	29480176	29488158	-	7983	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109180	4	29609094	29610724	+	1631	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088082	4	29666316	29684075	+	17760	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091381	4	29669152	29766210	+	97059	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100661	4	29696528	29729240	-	32713	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093489	4	29720249	29815094	-	94846	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104762	4	29775758	29835564	+	59807	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096063	4	29798704	29799252	-	549	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093831	4	29817292	29900802	+	83511	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104750	4	29817305	29862193	+	44889	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092140	4	29865864	29866615	-	752	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094903	4	29874144	29878802	-	4659	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106744	4	29909538	30012864	-	103327	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000093361	4	29930590	29945056	+	14467	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094147	4	29955346	29967881	+	12536	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101091	4	30004927	30011300	-	6374	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092968	4	30012731	30023610	+	10880	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088870	4	30093637	30220272	-	126636	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043792	4	30094189	30100672	-	6484	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108687	4	30108722	30120165	-	11444	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089582	4	30254666	30295273	-	40608	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000099440	4	30302467	30306312	+	3846	1	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000101460	4	30305991	30339599	-	33609	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000099837	4	30362395	30419839	+	57445	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000101497	4	30394152	30394846	-	695	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100142	4	30399529	30408316	-	8788	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103471	4	30408999	30506241	+	97243	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000104239	4	30409238	30409978	-	741	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103202	4	30448313	30449239	+	927	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102799	4	30451340	30573084	-	121745	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000098876	4	30473944	30485592	-	11649	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098190	4	30539280	30540146	+	867	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104074	4	30567126	30573715	-	6590	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106199	4	30586475	30591762	-	5288	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107920	4	30591511	30592482	+	972	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103047	4	30625734	30634901	-	9168	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000106778	4	30647578	30651500	-	3923	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101149	4	30662757	30668776	+	6020	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107562	4	30684740	30690987	-	6248	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101202	4	30716880	30717705	+	826	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104741	4	30776303	30783573	-	7271	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101278	4	30789852	30795470	+	5619	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101775	4	30846290	30851590	+	5301	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098115	4	30856627	30880151	+	23525	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102484	4	30932509	30932574	-	66	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103233	4	30937927	30938075	+	149	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000082790	4	30939218	30939381	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103901	4	30940524	30940687	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104604	4	30956600	30965242	-	8643	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101699	4	30985372	30985535	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103090	4	30986677	30986840	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098229	4	30987982	30988145	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104673	4	30989287	30989450	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102629	4	30990592	30990755	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100205	4	30991897	30992060	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100064	4	30993202	30993365	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098285	4	30994507	30994670	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102988	4	30995812	30995975	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100676	4	30997117	30997280	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099369	4	30998422	30998585	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103116	4	30999727	30999890	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103877	4	31001032	31001195	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103593	4	31002337	31002500	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105149	4	31003642	31003805	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098504	4	31004947	31005110	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103363	4	31006252	31006415	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105025	4	31007557	31007720	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101811	4	31008862	31009025	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101068	4	31010167	31010330	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098381	4	31011472	31011635	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103084	4	31012777	31012940	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103182	4	31014082	31014245	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101610	4	31015387	31015550	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100286	4	31016692	31016855	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099649	4	31017997	31018160	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101573	4	31019302	31019465	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098388	4	31020607	31020770	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099013	4	31021912	31022075	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102597	4	31023217	31023380	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103881	4	31024522	31024685	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098517	4	31025827	31025990	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099210	4	31027132	31027295	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099360	4	31028437	31028600	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104610	4	31029742	31029905	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099288	4	31031047	31031210	-	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098340	4	31032352	31032501	-	150	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101374	4	31055574	31098051	-	42478	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103741	4	31108576	31118245	-	9670	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000101548	4	31118960	31129962	+	11003	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099699	4	31129775	31131568	-	1794	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102771	4	31202374	31213027	-	10654	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087567	4	31227838	31227944	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091097	4	31228365	31228471	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086208	4	31228882	31228988	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089178	4	31229412	31229518	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087240	4	31229939	31230045	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088770	4	31230459	31230565	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091447	4	31230989	31231095	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086438	4	31231516	31231622	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091787	4	31232046	31232152	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103620	4	31232576	31232682	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102768	4	31233106	31233212	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105138	4	31233633	31233739	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099157	4	31234163	31234269	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103611	4	31234693	31234799	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102821	4	31235223	31235329	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098210	4	31235753	31235859	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100418	4	31236283	31236389	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101608	4	31236813	31236919	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103005	4	31237340	31237446	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099713	4	31237869	31237975	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099166	4	31238396	31238502	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104236	4	31238926	31239032	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105026	4	31239453	31239559	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104757	4	31239983	31240089	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100016	4	31240510	31240616	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098346	4	31241040	31241146	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102562	4	31241567	31241673	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101468	4	31242097	31242203	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100895	4	31242627	31242733	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091591	4	31243157	31243263	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098773	4	31243687	31243793	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104534	4	31244217	31244323	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098559	4	31244744	31244850	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101852	4	31245274	31245380	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103061	4	31245804	31245910	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100837	4	31246331	31246437	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099212	4	31246860	31246966	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090217	4	31247387	31247493	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099977	4	31247917	31248023	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104405	4	31248444	31248550	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091565	4	31248974	31249080	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099029	4	31249501	31249607	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103258	4	31250028	31250134	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103633	4	31250558	31250664	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099853	4	31251088	31251194	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102739	4	31251615	31251721	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087590	4	31252145	31252251	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088135	4	31252675	31252781	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089430	4	31253205	31253311	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086967	4	31253735	31253841	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104827	4	31254265	31254371	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102205	4	31254792	31254898	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088580	4	31255322	31255428	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088270	4	31255847	31255953	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088448	4	31256374	31256480	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090205	4	31256904	31257010	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089857	4	31257434	31257540	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090825	4	31257961	31258067	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090678	4	31258490	31258596	-	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099567	4	31261505	31261573	-	69	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000082006	4	31265516	31265671	+	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080902	4	31267062	31267225	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100187	4	31273251	31273399	+	149	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106621	4	31275069	31279545	-	4477	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105961	4	31278580	31279545	+	966	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108069	4	31279687	31280613	-	927	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106806	4	31279687	31280613	+	927	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100479	4	31281914	31524416	-	242503	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000105132	4	31284262	31284410	+	149	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098953	4	31285552	31285715	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104680	4	31286857	31287020	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104599	4	31288162	31288325	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103269	4	31289467	31289630	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103291	4	31290772	31290935	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101287	4	31292077	31292240	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103561	4	31293382	31293545	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101529	4	31294687	31294850	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103374	4	31295992	31296155	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104452	4	31297297	31297460	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098055	4	31298602	31298765	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103421	4	31299907	31300070	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104646	4	31301212	31301375	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100713	4	31302517	31302680	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101003	4	31303822	31303985	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103448	4	31305127	31305290	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102685	4	31306432	31306595	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098891	4	31307737	31307900	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104509	4	31309042	31309205	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099879	4	31310347	31310510	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103931	4	31311652	31311815	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102351	4	31312957	31313120	+	164	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098143	4	31327308	31329268	+	1961	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099444	4	31349274	31492049	+	142776	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104064	4	31362540	31446959	+	84420	0	0	0	0	0	0	0	0	0	0	0	0
