# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz10.91.gtf" "-F" "GTF" "-t" "transcript" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer10ensembl/V3/transcript.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000103479	6;6;6	2917364;3006646;3058068	3114174;3113352;3089175	+;+;+	196811	0	1	7	1	4	0	0	0	0	0	0	0
ENSDARG00000018782	6	3120644	3158847	+	38204	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000015374	6;6;6;6;6	3174085;3174097;3174128;3174415;3213370	3245178;3214996;3245200;3196218;3235375	+;+;+;+;+	71116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096252	6	3298910	3299224	+	315	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000018623	6	3313541	3331241	+	17701	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096306	6	3332856	3346792	-	13937	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059128	6;6;6	3348920;3348920;3348923	3354413;3354637;3354414	-;-;-	5718	0	1	14	4	6	1	0	1	0	0	2	0
ENSDARG00000077764	6;6	3356579;3356810	3382311;3365992	+;+	25733	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000002510	6	3403807	3413867	-	10061	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000107322	6	3414862	3420165	+	5304	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100781	6	3479561	3513320	+	33760	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006757	6	3519831	3531314	+	11484	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044431	6	3532621	3547566	+	14946	0	1	0	0	1	0	0	0	0	0	0	0
ENSDARG00000102202	6	3550045	3552274	+	2230	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000029252	6	3556125	3567874	+	11750	0	0	0	0	1	0	1	0	0	0	0	0
ENSDARG00000005846	6	3570087	3652278	+	82192	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107534	6	3655229	3665305	+	10077	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000027419	6;6;6;6;6	3666931;3666957;3667114;3667779;3673622	3701293;3677408;3701292;3701773;3689422	+;+;+;+;+	34843	0	1	6	2	3	0	0	0	0	0	0	0
ENSDARG00000015126	6	3703220	3714295	+	11076	0	0	2	0	0	0	0	0	1	0	0	0
ENSDARG00000100715	6;6	3716847;3717672	3763890;3763903	-;-	47057	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000103195	6	3770894	3795760	+	24867	0	1	0	2	3	1	0	0	0	0	0	0
ENSDARG00000102362	6;6;6	3800499;3800500;3801104	3818099;3821963;3803887	-;-;-	21465	0	0	1	1	3	0	0	0	0	0	0	0
ENSDARG00000040455	6	3824021	3837379	-	13359	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000096825	6	3840497	3843636	+	3140	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075648	6;6	3873150;3923919	3986392;3985253	+;+	113243	1	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000020863	6;6	4000590;4003743	4016171;4016218	+;+	15629	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102471	6	4024088	4067699	-	43612	0	1	1	0	4	1	0	0	0	0	0	0
ENSDARG00000088225	6	4068876	4088190	+	19315	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099547	6;6	4091161;4139067	4208732;4205234	+;+	117572	0	0	3	1	2	0	0	0	0	0	0	0
ENSDARG00000104130	6	4211040	4241150	+	30111	0	1	1	0	1	0	0	0	0	0	0	0
ENSDARG00000104833	6	4256752	4273633	-	16882	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090904	6	4368873	4377259	+	8387	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005559	6	4379877	4382908	+	3032	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000063264	6;6	4712791;4712796	4717079;4832090	+;+	119300	0	1	2	0	5	0	0	0	0	0	0	0
ENSDARG00000107668	6	5038182	5239357	+	201176	0	3	0	1	3	0	1	0	0	0	0	0
ENSDARG00000108605	6	5359209	5445291	-	86083	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096414	6	5543811	5611020	-	67210	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106661	6	5913884	5914000	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000097859	6	6024740	6043217	-	18478	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106362	6	6058625	6058741	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044601	6;6;6;6;6;6	6073843;6074216;6074216;6074216;6074216;6077595	6097263;6091724;6101282;6101282;6101282;6091635	-;-;-;-;-;-	27440	0	0	3	1	2	1	0	0	1	0	0	0
ENSDARG00000032725	6;6;6;6;6	6113517;6113563;6113706;6114624;6114698	6116350;6116347;6116348;6116348;6116308	+;+;+;+;+	2834	0	1	20	7	11	2	7	4	10	2	17	8
ENSDARG00000063213	6;6	6118232;6136369	6138344;6138300	-;-	20113	0	0	1	0	0	0	1	0	0	0	0	0
ENSDARG00000078440	6;6;6	6144036;6157869;6176857	6189388;6173760;6189365	-;-;-	45353	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107788	6	6193573	6216065	-	22493	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000097122	6;6	6219226;6227083	6229146;6229155	-;-	9930	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063257	6	6237472	6266716	-	29245	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000058892	6;6;6	6287896;6302109;6323125	6310411;6330707;6330732	-;-;-	42837	0	0	1	1	4	1	0	0	0	0	0	0
ENSDARG00000063153	6	6333844	6384350	+	50507	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000058874	6	6505310	6509257	+	3948	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000096411	6	6512200	6516644	-	4445	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005343	6;6;6	6579756;6579757;6611635	6618652;6618652;6618652	-;-;-	38897	0	0	1	1	0	0	0	0	0	0	0	0
ENSDARG00000019360	6;6;6;6;6;6	6618472;6621780;6621945;6629469;6629866;6632490	6639184;6639468;6638827;6629913;6631774;6636007	+;+;+;+;+;+	20997	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000096346	6;6	6640351;6642122	6643218;6643079	+;+	2868	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044628	6;6	6644973;6645359	6651341;6651171	+;+	6369	0	0	0	0	1	0	0	0	0	0	0	1
ENSDARG00000077040	6;6;6	6665423;6674877;6675170	6688824;6675452;6691767	+;+;+	26345	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000075924	6;6;6	6693652;6693684;6737059	6765121;6765121;6743514	+;+;+	71470	0	0	1	5	1	0	0	0	0	0	0	0
ENSDARG00000084151	6	6722758	6722880	+	123	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044615	6;6	6767468;6767468	6805026;6810419	+;+	42952	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006260	6;6;6;6	6815784;6815938;6816557;6816655	6818938;6835824;6818937;6818927	-;-;-;-	20041	0	2	4	2	2	1	0	0	0	1	0	0
ENSDARG00000036700	6	6832285	6835877	-	3593	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096419	6	6838125	6840177	-	2053	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058820	6;6;6;6	6842318;6842666;6860502;6860515	6895426;6862993;6895241;6895239	-;-;-;-	53109	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058815	6;6	6902830;6902830	6903917;6924939	-;-	22110	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058893	6;6;6	6928720;6928727;6949648	6951894;6950669;6951477	-;-;-	23175	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009350	6	6952785	6966041	-	13257	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000058903	6	6966901	6976362	+	9462	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071217	6	7000299	7050950	-	50652	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000107581	6	7017798	7017914	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058906	6	7083234	7088047	+	4814	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000000943	6;6;6;6;6	7092394;7092394;7092394;7092394;7093601	7123126;7123126;7123130;7123130;7125695	+;+;+;+;+	33302	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000058930	6;6	7129548;7131248	7135318;7135052	-;-	5771	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058937	6	7142025	7148887	-	6863	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096429	6	7156379	7165024	-	8646	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058953	6	7165418	7233289	+	67872	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031664	6	7257046	7258174	+	1129	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000032005	6;6	7264403;7264729	7270322;7270343	+;+	5941	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037000	6;6;6	7269572;7271444;7276480	7281789;7281415;7281400	-;-;-	12218	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104298	6	7272142	7278531	+	6390	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036998	6;6	7283623;7287730	7295534;7295390	+;+	11912	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000101745	6	7296186	7296662	+	477	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006202	6;6;6;6;6;6	7309034;7309054;7309104;7332985;7342959;7350221	7374942;7374258;7315328;7372318;7347847;7354593	+;+;+;+;+;+	65909	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039578	6;6	7376432;7376473	7393971;7393976	+;+	17545	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000000103	6;6;6	7395916;7395916;7493558	7501116;7501116;7495243	+;+;+	105201	0	1	1	2	4	0	0	0	0	0	0	0
ENSDARG00000063062	6;6	7502407;7503497	7529425;7529425	-;-	27019	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000012039	6;6;6	7531322;7531326;7542610	7554180;7534546;7545547	-;-;-	22859	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019181	6;6	7554889;7558805	7563163;7561132	-;-	8275	0	3	6	1	6	1	5	2	8	1	7	3
ENSDARG00000081943	6	7559995	7560133	-	139	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087425	6	7560619	7560760	-	142	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086252	6	7561104	7561245	-	142	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074533	6;6;6	7564123;7564127;7568718	7577984;7576020;7569680	-;-;-	13862	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000063295	6;6;6	7578624;7578637;7584781	7619545;7612017;7588316	-;-;-	40922	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044600	6	7632303	7731505	-	99203	0	1	0	1	3	0	0	0	0	0	0	0
ENSDARG00000071215	6;6	7742072;7742072	7839310;7963434	+;+	221363	0	0	2	0	2	0	0	0	0	0	0	1
ENSDARG00000090793	6;6;6	7844435;7854884;7855038	7858454;7858128;7858260	+;+;+	14020	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000017400	6	7894004	7905419	+	11416	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094965	6	7936688	7944503	+	7816	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071213	6;6;6;6	7974576;7975431;7989274;7996731	8008935;7996621;7994157;8001607	-;-;-;-	34360	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062978	6	8014843	8029212	-	14370	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000037059	6;6;6	8029275;8031523;8049486	8075505;8041682;8062876	-;-;-	46231	0	0	5	0	2	2	0	0	0	0	0	0
ENSDARG00000037057	6;6	8078912;8078984	8092914;8086430	+;+	14003	0	1	0	0	2	0	0	0	0	0	0	0
ENSDARG00000096398	6	8103759	8111400	+	7642	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000019763	6;6;6;6;6;6	8119583;8121751;8121870;8121905;8121914;8121938	8125379;8125369;8125369;8126880;8126962;8126977	-;-;-;-;-;-	7395	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000058660	6;6;6;6;6;6;6;6	8130186;8130882;8133313;8136972;8139073;8139075;8144506;8147501	8156565;8137174;8141516;8141516;8141718;8143725;8147796;8156576	-;-;-;-;-;-;-;-	26391	1	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000078605	6	8160056	8171867	-	11812	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096428	6;6;6;6	8214936;8217859;8224976;8227288	8231427;8231210;8231178;8231179	-;-;-;-	16492	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000089933	6;6;6;6	8235059;8238267;8240256;8240878	8254271;8254575;8242386;8245418	-;-;-;-	19517	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062998	6;6;6	8254783;8255121;8255492	8259814;8263369;8263137	-;-;-	8587	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009782	6;6	8264326;8331013	8345319;8345318	-;-	80994	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000071198	6	8356046	8362196	-	6151	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000025404	6	8362889	8373856	+	10968	0	0	2	0	0	0	0	0	1	1	0	0
ENSDARG00000077580	6;6	8386689;8397857	8414782;8415548	+;+	28860	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000071197	6	8416771	8448531	+	31761	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096317	6	8455869	8456454	+	586	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000043685	6	8463138	8469163	-	6026	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096297	6	8469610	8635545	+	165936	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071196	6	8472273	8501227	-	28955	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058699	6;6	8523796;8523802	8629707;8629678	-;-	105912	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000083564	6	8535937	8536057	+	121	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106923	6	8674167	8762455	+	88289	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106157	6	8826737	8826852	-	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000059902	6;6	8871524;8880671	8895304;8887460	+;+	23781	0	0	1	0	1	0	0	0	0	0	1	0
ENSDARG00000098645	6	8895450	8904447	+	8998	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000071139	6;6	8907192;8907437	8914837;8914866	+;+	7675	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098099	6;6;6	8919713;8919732;8919976	8920936;8925854;8923996	+;+;+	6142	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103253	6;6	8927487;8928707	8937567;8929607	+;+	10081	0	0	0	0	0	0	0	1	1	0	0	0
ENSDARG00000098376	6	8940347	8952420	+	12074	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071159	6;6	8956442;8956482	8966027;8966026	+;+	9586	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079187	6;6	8968362;8968560	8985434;8982847	+;+	17073	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000101032	6;6;6	8990055;8993622;8993622	9000770;9000776;9000776	-;-;-	10722	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107873	6	9004424	9005277	-	854	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088058	6	9005582	9006910	+	1329	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093431	6;6	9009548;9009560	9015583;9015583	-;-	6036	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000109067	6	9017911	9018740	-	830	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098734	6	9033318	9046541	-	13224	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000063538	6;6;6;6	9082513;9162535;9185740;9192102	9220425;9199181;9220425;9220427	+;+;+;+	137915	0	0	1	2	3	0	1	0	0	0	1	0
ENSDARG00000044264	6	9222427	9223901	-	1475	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073764	6	9235828	9293678	-	57851	0	2	1	0	2	0	0	0	0	0	0	0
ENSDARG00000109014	6	9287834	9287950	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062884	6	9306909	9329987	-	23079	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000092660	6	9332610	9346410	-	13801	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002402	6	9359875	9394542	-	34668	0	0	0	1	3	0	0	0	0	0	0	0
ENSDARG00000099552	6	9369628	9370725	+	1098	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000003287	6	9394984	9410736	-	15753	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000087381	6	9416164	9422155	+	5992	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000104353	6;6;6;6;6	9428667;9428670;9428670;9428670;9434479	9440569;9440520;9440520;9440520;9459755	-;-;-;-;-	31089	0	0	0	0	0	0	0	0	1	1	0	0
ENSDARG00000085291	6	9432738	9432822	-	85	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085557	6	9437141	9437224	-	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080938	6	9437493	9437583	-	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044267	6	9441881	9452972	+	11092	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000027589	6	9468182	9472060	-	3879	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006093	6	9511569	9556465	-	44897	1	0	2	0	2	1	0	0	0	0	0	0
ENSDARG00000076924	6;6	9558235;9558252	9625700;9625652	+;+	67466	0	0	2	1	0	0	0	0	0	0	0	0
ENSDARG00000076872	6;6;6;6;6;6	9631243;9631887;9631887;9634653;9642174;9645554	9651887;9651083;9637120;9642199;9642680;9651283	+;+;+;+;+;+	20645	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096401	6	9638372	9645618	-	7247	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075240	6	9658015	9659350	+	1336	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074248	6;6;6;6	9663144;9663144;9665585;9667735	9680995;9680994;9673223;9671753	+;+;+;+	17852	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071183	6	9685380	9686727	-	1348	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106613	6	9697345	9707838	+	10494	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004898	6	9709764	9716564	-	6801	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000006040	6;6	9717139;9717251	9733919;9733918	+;+	16781	0	0	1	0	0	0	0	0	0	0	0	1
ENSDARG00000014875	6;6;6;6;6;6;6	9735162;9735194;9735279;9735280;9735280;9735284;9745761	9775735;9774809;9774327;9774320;9774320;9765470;9765443	+;+;+;+;+;+;+	40574	0	0	2	0	0	2	0	0	0	0	0	0
ENSDARG00000007098	6	9779986	9791319	-	11334	0	0	9	4	5	1	2	0	1	0	1	1
ENSDARG00000022461	6	9791979	9802000	-	10022	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005359	6;6	9801713;9801757	9821101;9812462	+;+	19389	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000058165	6	9842217	9852924	+	10708	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000096397	6	9851691	9855387	-	3697	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000058145	6;6;6	9858522;9860878;9860890	9896563;9896434;9896482	+;+;+	38042	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000079700	6	9905015	9933283	-	28269	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071113	6;6	9934702;9937035	9998111;9998111	-;-	63410	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062744	6;6;6;6	10010985;10012793;10012793;10012793	10065614;10085137;10070379;10070379	-;-;-;-	74153	0	1	2	1	4	0	0	0	0	0	0	0
ENSDARG00000089858	6;6	10098381;10098389	10130064;10106430	+;+	31684	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000106412	6	10141484	10163109	+	21626	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062687	6;6	10214377;10214573	10341428;10341230	+;+	127052	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000096286	6;6	10283868;10300905	10286799;10301268	+;+	3296	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062630	6;6;6	10350592;10353936;10457192	10448770;10356180;10462698	-;-;-	103686	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096235	6	10456513	10457996	+	1484	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000078814	6;6;6	10465969;10465973;10465973	10479600;10479689;10479068	-;-;-	13721	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000007812	6;6;6	10486338;10486736;10490267	10493494;10492630;10504938	-;-;-	18601	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000096373	6	10491917	10498535	+	6619	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044565	6;6;6	10505839;10505839;10509643	10518077;10518080;10517510	-;-;-	12242	0	0	1	0	1	0	1	1	1	0	0	1
ENSDARG00000071086	6	10522754	10545271	-	22518	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000071084	6;6	10545719;10548040	10574119;10574433	-;-	28715	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000006639	6;6;6;6	10566887;10602920;10603213;10620233	10628205;10628242;10628224;10628155	-;-;-;-	61356	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009021	6;6;6	10576910;10577466;10586145	10593496;10583119;10593453	-;-;-	16587	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000009447	6;6;6	10595417;10595422;10599295	10600422;10600495;10600430	-;-;-	5079	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108699	6	10630341	10632027	+	1687	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000083047	6	10631597	10631714	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000029415	6	10636232	10644536	+	8305	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000089697	6;6	10653371;10654018	10667489;10667426	-;-	14119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096239	6	10668067	10669155	+	1089	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000044562	6	10675162	10676997	-	1836	1	5	13	2	9	2	0	0	2	0	0	0
ENSDARG00000044561	6	10687678	10692339	-	4662	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000088411	6	10709331	10728460	-	19130	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062594	6	10747359	10753314	-	5956	0	0	1	1	0	0	0	0	0	0	0	0
ENSDARG00000096232	6	10753337	10770942	+	17606	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000109033	6	10782989	10783105	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000016750	6	10790927	10832568	+	41642	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000028119	6;6;6;6;6;6	10834834;10835420;10835539;10835841;10836374;10836983	10838453;10837882;10837801;10837709;10838334;10837905	-;-;-;-;-;-	3620	0	0	2	1	2	0	0	0	0	0	1	0
ENSDARG00000096270	6	10841687	10842182	-	496	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000090156	6	10843266	10856022	-	12757	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074723	6;6	10866324;10875256	10991748;10878031	-;-	125425	1	0	2	0	1	0	0	0	1	0	0	0
ENSDARG00000083501	6	10966582	10966699	-	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044551	6;6;6	11014606;11014615;11014889	11030149;11018279;11017989	+;+;+	15544	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000033012	6;6	11036839;11036859	11127460;11127444	-;-	90622	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000044549	6	11133708	11161002	+	27295	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000073837	6;6;6	11161842;11162214;11162226	11180208;11172710;11163317	+;+;+	18367	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000079945	6	11186647	11196203	-	9557	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000024847	6;6	11203545;11217614	11260174;11260174	+;+	56630	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057833	6	11262219	11378912	-	116694	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000011571	6;6	11445584;11445584	11463755;11469253	+;+	23670	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000096384	6	11490024	11524433	-	34410	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075700	6	11525322	11528911	+	3590	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096375	6	11529914	11576641	-	46728	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096271	6	11530114	11544643	-	14530	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107629	6	11539190	11539305	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057772	6;6	11545804;11548567	11576797;11564992	-;-	30994	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096290	6	11580211	11594823	-	14613	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000057782	6;6;6;6	11594325;11594440;11614932;11755306	11767686;11759372;11768907;11759372	+;+;+;+	174583	0	0	2	3	5	0	1	0	0	0	0	0
ENSDARG00000090418	6;6	11771216;11771216	11798468;11798468	+;+	27253	0	0	2	1	0	1	0	0	0	0	0	0
ENSDARG00000077073	6;6;6	11801204;11801360;11803085	11962545;11937561;11812536	-;-;-	161342	0	0	2	1	2	0	0	0	0	0	0	0
